"URI","Title","RecordId","Coin Type URI","From Date","To Date","Authority","Stated Authority","Issuer","State","Dynasty","Deity","Portrait","Denomination","Department","Object Type","Artist","Engraver","Maker","Signature","Manufacture","Material","Shape","Place of Production","Place of Issue","Place of Cataloging Relevance","Region","Coin Type","Hoard","Findspot","Excavation","Reference","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Hijra","Axis","Diameter (in mm)","Weight (in g)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/2010.21.8","Silver 10 euro, Stuttgart, 2009. 2010.21.8","2010.21.8","","2009","2009","","","","","","","","","Modern","Coin","","","","","Machine-struck","Silver","Round","","","","","","","","","","","","","","","","","BUNDESREPUBLIK/ DEUTSCHLAND/ EURO 10 2009","German eagle with 12 stars below.","400 JAHRE/ KEPLERSCHE/ GESETZE","Head of Kepler to r. superimposed on a geometric coordinate system used to mathematically calculate Kepler's three laws of planetary motion.","","","12","32.5","21.311","https://numismatics.org/collectionimages/20002049/2010/2010.21.8.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2010/2010.21.8.rev.width175.jpg","2025-04-12T03:39:53Z"
"http://numismatics.org/collection/2011.28.1","Gold 5 ruble, Saint Petersburg, 1826. 2011.28.1","2011.28.1","","1826","1826","","","","","","","","","Modern","Coin","","","","","","Gold","","","","","","","","","","","","","","","","Forgery","","ПЯТЬ РУБЛЕЙ/ 1826 ГОДА","Crowned double headed eagle seated on branch, carrying arrows; below branch: П -- Д","ЧИСТАГО/ ЗОЛОТА/ 1 ЗОЛОТН=/ 39 ДОЛЕИ./ С.П.В.","Crowned wreath.","","","12","22.5","6.538","https://numismatics.org/collectionimages/20002049/2011/2011.28.1.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2011/2011.28.1.rev.width175.jpg","2025-04-12T03:40:33Z"
"http://numismatics.org/collection/2011.28.2","Platinum 3 rouble, Saint Petersburg, 1837. 2011.28.2","2011.28.2","","1837","1837","","","","","","","","","Modern","Coin","","","","","","Platinum","","","","","","","","","","","","","","","","Forgery","","2 ЗОЛ. 41 ДОЛ. ЧИСТОЙ УРАЛЬСКОЙ ПЛАТИНЫ/ in field: *3*/ РУБЛИ/ НА СЕРЕБРО/ 1837/ С.П.Б.","Legend.","Mute.","Crowned double headed eagle, with shields on breast and on spread wings, holding scepter and orb.","","","12","23.0","10.35","https://numismatics.org/collectionimages/20002049/2011/2011.28.2.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2011/2011.28.2.rev.width175.jpg","2025-04-12T03:40:34Z"
"http://numismatics.org/collection/2011.28.3","Platinum 3 rouble, 1842. 2011.28.3","2011.28.3","","1842","1842","","","","","","","","","Modern","Coin","","","","","","Platinum","","","","","","","","","","","","","","","","Forgery","","2 ЗОЛ. 41 ДОЛ. ЧИСТОЙ УРАЛЬСКОЙ ПЛАТИНЫ/ in field: *3*/ РУБЛИ/ НА СЕРЕБРО/ 1842/ С.П.Б.","Legend.","Mute.","Crowned double headed eagle, with shields on breast and on spread wings, holding scepter and orb.","","","12","23.0","10.144","https://numismatics.org/collectionimages/20002049/2011/2011.28.3.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2011/2011.28.3.rev.width175.jpg","2025-04-12T03:40:36Z"
"http://numismatics.org/collection/2011.48.4","Nickel 2 ruble, Moscow, 2010. 2011.48.4","2011.48.4","","2010","2010","","","","","","","","","Modern","Coin","","","","","","Nickel||Steel","","","","","","","","","","KM.Russia.Y.833a(cf.)","","","","","","","","ДВА РУБЛЯ/ ВАНК РОССИИ/ 2010","Double headed eagle.","2/ РУБЛЯ","Legend with floral design.","","","12","23.0","5.037","https://numismatics.org/collectionimages/20002049/2011/2011.48.4.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2011/2011.48.4.rev.width175.jpg","2025-04-12T03:40:40Z"
"http://numismatics.org/collection/2011.48.5","Brass 10 ruble, Moscow, 2011. 2011.48.5","2011.48.5","","2011","2011","","","","","","","","","Modern","Coin","","","","","","Brass||Steel","","","","","","","","","","KM.Russia.not","","","","","","","","ДЕСЯТЬ РУБЛЕЙ/ ВАНК РОССИИ/ 2011","Double headed eagle.","10/ РУБЛЕЙ","Legend with floral design.","","","12","22.0","5.754","https://numismatics.org/collectionimages/20002049/2011/2011.48.5.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2011/2011.48.5.rev.width175.jpg","2025-04-12T03:40:41Z"
"http://numismatics.org/collection/2012.58.17","Silver 2 taler of Charles VI, 1711-1740, Hall, 1711–1740. 2012.58.17","2012.58.17","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","Davenport.1049","","","","","","","","CAROLUS·VI·D:G:RO:IMP:S:A:G:H:H:B:REX·","Laureate, armored and draped bust of Charles VI to r.","·ARCHIDVX·AUSTRIÆ·DVX·BURGVNDIÆ·COM:TYR·","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Bohemia, and Austria-Burgundy, with crowned inescutcheon of Tyrol","","","12","47.0","57.443","https://numismatics.org/collectionimages/20002049/2012/2012.58.17.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.17.rev.width175.jpg","2025-04-12T03:41:40Z"
"http://numismatics.org/collection/2012.58.18","Silver thaler of Charles VI, 1711-1740, Hall, 1716. 2012.58.18","2012.58.18","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","Davenport.1051","","","","","","","","CAROLUS·VI·D:G:ROM:IMP:S:A:G:HI:HU:B:REX","Laureate, armored and draped bust of Charles VI to r.","ARCHIDUX·AVSTRIÆ·DUX·BVRGV:COM:TYROLIS·1716","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Bohemia, and Austria-Burgundy, with crowned inescutcheon of Tyrol","","","12","42.0","28.355","https://numismatics.org/collectionimages/20002049/2012/2012.58.18.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.18.rev.width175.jpg","2025-04-12T03:41:41Z"
"http://numismatics.org/collection/2012.58.19","Silver thaler of Charles VI, 1711-1740, Hall, 1737. 2012.58.19","2012.58.19","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","Davenport.1056","","","","","","","","CAROL·VI·D·G·R·I·S· ·A·GE·HI·HU·BO·REX","Laureate, armored and draped bust of Charles VI to r.","ARCHID·AUST·DUX· BU·COM·TYROL·1737","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Bohemia, and Austria-Burgundy, with crowned inescutcheon of Tyrol","","","12","41.5","28.417","https://numismatics.org/collectionimages/20002049/2012/2012.58.19.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.19.rev.width175.jpg","2025-04-12T03:41:42Z"
"http://numismatics.org/collection/2012.58.20","Silver thaler of Charles VI, 1711-1740, Hall, 1737. 2012.58.20","2012.58.20","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","Davenport.1056","","","","","","","","CAROL·VI·D·G·R·I.·S· ·A·GE·HI·HU·BO·REX","Laureate, armored and draped bust of Charles VI to r.","ARCHID·AUST·DUX· BU·COM·TYROL·1737","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Bohemia, and Austria-Burgundy, with crowned inescutcheon of Tyrol","","","12","42.0","28.446","https://numismatics.org/collectionimages/20002049/2012/2012.58.20.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.20.rev.width175.jpg","2025-04-12T03:41:44Z"
"http://numismatics.org/collection/2012.58.21","Silver thaler of Charles VI, 1711-1740, Hall, 1737. 2012.58.21","2012.58.21","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","Davenport.1056","","","","","","","","CAROL·VI·D·G·R·I·S· ·A·GE·HI·HU·BO·REX","Laureate, armored and draped bust of Charles VI to r.","ARCHID·AUST·DUX· BU·COM·TYROL·1737","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Bohemia, and Austria-Burgundy, with crowned inescutcheon of Tyrol","","","12","42.5","28.268","https://numismatics.org/collectionimages/20002049/2012/2012.58.21.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.21.rev.width175.jpg","2025-04-12T03:41:46Z"
"http://numismatics.org/collection/2012.58.22","Silver thaler of Charles VI, 1711-1740, Hall, 1737. 2012.58.22","2012.58.22","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","Davenport.1056","","","","","","","","CAROL·VI·D·G·R·I·S· ·A·GE·HI·HU·BO·REX","Laureate, armored and draped bust of Charles VI to r.","ARCHID·AUST·DUX· BU·COM·TYROL·1737","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Bohemia, and Austria-Burgundy, with crowned inescutcheon of Tyrol","","","12","43.0","28.744","https://numismatics.org/collectionimages/20002049/2012/2012.58.22.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.22.rev.width175.jpg","2025-04-12T03:41:47Z"
"http://numismatics.org/collection/2012.58.23","Silver 1/2 taler of Charles VI, 1711-1740, Kutná Hora, 1722. 2012.58.23","2012.58.23","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","KM.Austria.1151","","","","","","","","CAR VI D·G·R·I·S·A·G· HI·HV·B·REX","Laureate, armored and draped bust of Charles VI to r.","ARCHID·AV·D·BV· M·MOR·CO·TY·1722/ IF (crossed swords) W","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Austria, and Burgundy, with crowned inescutcheon of Bohemia","","","12","35.0","14.213","https://numismatics.org/collectionimages/20002049/2012/2012.58.23.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.23.rev.width175.jpg","2025-04-12T03:41:48Z"
"http://numismatics.org/collection/2012.58.24","Silver 1/2 taler of Charles VI, 1711-1740, Kutná Hora, 1726. 2012.58.24","2012.58.24","","1711","1740","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","KM.Austria.1151","","","","","","","","CAR VI D·G·R·I·S·A·G· HI·HV·BO·REX","Laureate, armored and draped bust of Charles VI to r.","ARCHID·AV·D·BV· M·MOR·CO·TY·1726/ crossed swords separating letters I F W","Crowned and haloed two-headed eagle holding sword and scepter, with shield on breast bearing arms of Castile, Hungary, Austria, and Burgundy, with crowned inescutcheon of Bohemia","","","12","34.5","14.281","https://numismatics.org/collectionimages/20002049/2012/2012.58.24.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.58.24.rev.width175.jpg","2025-04-12T03:41:49Z"
"http://numismatics.org/collection/2012.6.1","Silver 10 złoty, 2011. 2012.6.1","2012.6.1","","2011","2011","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","","","","","","","","","RZECZPOSPOLITA POLSKA 2011/ 10 ZŁ","Brail script, crowned Polish eagle and part of stylized maze.","EUROPA BEZ BARIER (=""Europe without barriers"")","Stylized image of maze with two silhouettes of two figures in front, one of whom is holding a blind person's cane.","","","12","32.0","18.001","https://numismatics.org/collectionimages/20002049/2012/2012.6.1.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.6.1.rev.width175.jpg","2025-04-12T03:41:58Z"
"http://numismatics.org/collection/2012.6.2","Aluminum bronze 2 złoty, 2011. 2012.6.2","2012.6.2","","2011","2011","","","","","","","","","Modern","Coin","","","","","","Aluminum bronze","","","","","","","","","","","","","","","","","","RZECZPOSPOLITA POLSKA 20 -- 11/ 2 ZŁ","Crowned Polish eagle.","EUROPA BEZ BARIER (=""Europe without barriers"")","Two stylized silhouettes walking to r., one of whom is holding a blind person's cane.","","","12","27.0","8.137","https://numismatics.org/collectionimages/20002049/2012/2012.6.2.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2012/2012.6.2.rev.width175.jpg","2025-04-12T03:41:59Z"
"http://numismatics.org/collection/2013.59.28","Silver 2 ruble of Alexander Nikolayevich Scriabin, 1872-1915, Russia, 1997. 2013.59.28","2013.59.28","","","","","","","","","","","","Modern","Coin","","","","","","Silver","","","","","","","","","","KM.2008.550","","","","","","","","1872 · А.Н. СКРЯБИН · 1915","Bust of Scriabin, 3/4 to r.; sheet music to r.,","ДВА РУБЛЯ 1997 г./ БАНК РОССИИ","Double-headed Russian eagle.","","","12","32.5","15.955","https://numismatics.org/collectionimages/20002049/2013/2013.59.28.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2013/2013.59.28.rev.width175.jpg","2025-04-12T03:44:40Z"
"http://numismatics.org/collection/2015.20.1508","Silver Cistophorus, Apamea in Phrygia, 135 BCE–133 BCE. 2015.20.1508","2015.20.1508","","-135","-133","","","","","","","","Cistophorus","Greek","Coin","","","","","Struck","Silver","","Apamea in Phrygia","","","Phrygia","","","","","Carbone 2023, 2965||Pitchfork 2006, 108","","","","","","","","","Cysta mystica with half-open lid, from which a serpent issues to r.; all within ivy wreath","On l., monogram; below, l. AP. On r. eagle heading r.; below r., MH.","Two coiled serpents with heads erect; between them an ornamented bow-case with strap at r. To left, monogram; to right, eagle’s head right; below left, ΛO; below right, MH.","","","12","28.3","12.73","https://numismatics.org/collectionimages/20002049/2015/2015.20.1508.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1508.rev.width175.jpg","2024-05-14T09:25:49Z"
"http://numismatics.org/collection/2015.20.1755","Silver Cistophorus, Apamea in Phrygia, 160 BCE–150 BCE. 2015.20.1755","2015.20.1755","","-160","-150","","","","","","","","Cistophorus","Greek","Coin","","","","","Struck","Silver","","Apamea in Phrygia","","","Phrygia","","","","","Carbone 2023, 2948||Pitchfork 2016, 108","","","","","","","","","Cysta mystica with half-open lid, from which a serpent issues to r.; all within ivy wreath.","On l., monogram (p. 90 series 17). On r. eagle r. on fulmen","Two coiled serpents with heads erect; between them an ornamented bow-case with strap at r. On l., monogram. On r. eagle r. on thunderbolt","","","12","28.0","12.86","https://numismatics.org/collectionimages/20002049/2015/2015.20.1755.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.20.1755.rev.width175.jpg","2024-05-14T09:29:47Z"
"http://numismatics.org/collection/2015.34.1","Silver thaler of Maria Theresa, Vienna, 1780. 2015.34.1","2015.34.1","","1890","1966","","","","","","","","","Modern","Coin","","","","","Machine-struck","Silver","Round","","","","","","","Addis Ababa","","","","","","","","","","M·THERESIA·D·G· R·IMP·HU·BO·REG·/ S·F·","Bust r.","ARCHID·AVST·DUX· BURG·CO·TYR·1780·X","Crowned two-headed eagle with Habsburg arms superimposed","","","12","41.0","28.19","","","2025-04-12T04:11:05Z"
"http://numismatics.org/collection/2015.44.1","Brass Jeton of Louis XIII, France, 1610–1643. 2015.44.1","2015.44.1","","1610","1643","","","","","","","","","Modern","Jeton","","","","","Machine-struck","Brass","Round","","","","","","","","","Feuardent.12295","","","","","","","","LVDOVICVS·XIII·D:G FRANC·ET·NAVA·REX","Conjoined shields with arms of France and Navarre, crown above, collars around","SVPEREMINET OMNES","Eagle displayed, standing on branch, wreath around","","","6","24.5","4.933","https://numismatics.org/collectionimages/20002049/2015/2015.44.1.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2015/2015.44.1.rev.width175.jpg","2025-04-12T04:11:07Z"
"http://numismatics.org/collection/2018.8.1","Cupronickel 5 euro, Berlin, 2016. 2018.8.1","2018.8.1","","2016","2016","","","","","","","","","Modern","Coin","","","","","Machine-struck","Cupronickel||Plastic","Round","","","","","","","","","","","","","","","","","","View of Earth composed of grid of dots; (outer ring) stylized representation of outer space with planets","(12 stars) 5 EURO/ 2016 A BUNDESREPUBLIK DEUTSCHLAND","Eagle facing, head l.","","","12","27.1","8.975","https://numismatics.org/collectionimages/20002049/2018/2018.8.1.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2018/2018.8.1.rev.width175.jpg","2025-04-12T04:58:05Z"
"http://numismatics.org/collection/2018.8.2","Cupronickel 5 euro, Munich, 2016. 2018.8.2","2018.8.2","","2016","2016","","","","","","","","","Modern","Coin","","","","","Machine-struck","Cupronickel||Plastic","Round","","","","","","","","","","","","","","","","","","View of Earth composed of grid of dots; (outer ring) stylized representation of outer space with planets","(12 stars) 5 EURO/ 2016 D BUNDESREPUBLIK DEUTSCHLAND","Eagle facing, head l.","","","12","27.1","9.006","https://numismatics.org/collectionimages/20002049/2018/2018.8.2.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2018/2018.8.2.rev.width175.jpg","2025-04-12T04:58:07Z"
"http://numismatics.org/collection/2018.8.3","Cupronickel 5 euro, Stuttgart, 2016. 2018.8.3","2018.8.3","","2016","2016","","","","","","","","","Modern","Coin","","","","","Machine-struck","Cupronickel||Plastic","Round","","","","","","","","","","","","","","","","","","View of Earth composed of grid of dots; (outer ring) stylized representation of outer space with planets","(12 stars) 5 EURO/ 2016 F BUNDESREPUBLIK DEUTSCHLAND","Eagle facing, head l.","","","12","27.2","8.981","https://numismatics.org/collectionimages/20002049/2018/2018.8.3.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2018/2018.8.3.rev.width175.jpg","2025-04-12T04:58:08Z"
"http://numismatics.org/collection/2018.8.4","Cupronickel 5 euro, Karlsruhe, 2016. 2018.8.4","2018.8.4","","2016","2016","","","","","","","","","Modern","Coin","","","","","Machine-struck","Cupronickel||Plastic","Round","","","","","","","","","","","","","","","","","","View of Earth composed of grid of dots; (outer ring) stylized representation of outer space with planets","(12 stars) 5 EURO/ 2016 G BUNDESREPUBLIK DEUTSCHLAND","Eagle facing, head l.","","","12","27.2","8.924","https://numismatics.org/collectionimages/20002049/2018/2018.8.4.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2018/2018.8.4.rev.width175.jpg","2025-04-12T04:58:10Z"
"http://numismatics.org/collection/2018.8.5","Cupronickel 5 euro, Hamburg, 2016. 2018.8.5","2018.8.5","","2016","2016","","","","","","","","","Modern","Coin","","","","","Machine-struck","Cupronickel||Plastic","Round","","","","","","","","","","","","","","","","","","View of Earth composed of grid of dots; (outer ring) stylized representation of outer space with planets","(12 stars) 5 EURO/ 2016 J BUNDESREPUBLIK DEUTSCHLAND","Eagle facing, head l.","","","12","27.2","8.967","https://numismatics.org/collectionimages/20002049/2018/2018.8.5.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2018/2018.8.5.rev.width175.jpg","2025-04-12T04:58:11Z"
"http://numismatics.org/collection/2021.10.103","Tin Trial piece of Louis XV of France, France, 1750. 2021.10.103","2021.10.103","","1750","1750","","","","","","","","","Modern","Trial Piece","","","","","Struck","Tin","Round","","","","","","","","","Feuardent.589","","","","","","","","","","IAM SATIS TERRUIT; in exergue, ORDINAIRE DES/ GUERRES·/ 1750·","Jupiter seated facing holding thunderbolt and rod; eagle standing at feet","","","","28.5","4.424","https://numismatics.org/collectionimages/20002049/2021/2021.10.103.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2021/2021.10.103.rev.width175.jpg","2025-04-12T05:01:02Z"
